,Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,helpful_rate,product_type,0,0
2307,5575,US,45899871,RZO6SX5HU0R5O,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,4,0,0,N,Y,Four Stars,my grand daughter likes these pacifiers.,2015-01-08,0.0,pacifier,0.25935386102555424,0.7491419461821939
2308,5579,US,45899871,R3OI2QGCTL0K0Y,B0028H3ACS,380619977,wubbanub tabby kitten pacifier,Baby,3,0,0,N,Y,Three Stars,would be nice if pacifier was replaceable,2015-01-08,0.0,pacifier,0.25935386102555424,0.4566622699737784
2309,11921,US,45941569,R3AX3DTLEYIZM7,B00EDKT4UU,449819764,wubbanub infant pacifier - tiger,Baby,5,2,2,N,Y,Great dog toys,"When the baby drops them, the dogs have a party. Easier to keep off the floor than the standard pacifier",2013-12-29,1.0,pacifier,0.0001654647756157061,0.002171426192340687
2310,9374,US,45941569,R1JG0ENVDS1Y6G,B00DUFBE0M,920298244,wubbanub infant plush pacifier set,Baby,5,0,0,N,Y,Five Stars,Great,2014-08-01,0.0,pacifier,0.25935386102555424,0.25935386102555424
2311,1187,us,45945110,r3us4s7h3f9rda,b00081j3n6,800408541,mommys helper outlet plug,baby,5,1,1,n,y,good for keeping little fingers out of sockets,these work just as expected.  they cover outlets tightly but not so tight so you would need a screwdriver to pry them off. good for keeping little fingers out of sockets.,2015-07-02,1.0,pacifier,0.9641803606495657,0.0007718493428267207
2312,1589,us,45945110,r54kvtiw1h9qq,b00i3wexwi,898571715,"munchkin latch bpa-free baby bottle, 8 ounce, 2 pack",baby,5,33,34,n,n,(this was not an easy task. so here is the break down of ...,"i have tried 6 different types of bottles for my breast fed baby. she suffers from gas so i wanted to try the anti gas/colic bottles and a bottle that was as close to breast feeding as possible. (this was not an easy task. so here is the break down of the 6 different bottles from my favorite to my least favorite.<br /><br />tommee tippee sensitive tummies<br />pros:<br />-natural shaped nipple<br />-good tubed venting system<br />-jaw mechanics close to breast feeding<br />cons:<br />-lots of parts to clean<br />-no disc between bottle and nipple<br /><br />munchkin latch<br />pros:<br />-good bottom venting system<br />-natural shaped nipple<br />-jaw mechanics close to breast feeding<br />-milk comes out of the nipple usually only when baby is sucking<br />cons:<br />-baby had difficult time latching<br /><br />dr. brown<br />pros:<br />-good tubed venting system<br />cons:<br />-not natural shaped nipple,<br />-doesn't have same mechanics as breast feeding,<br />-lots of parts to clean.<br /><br />born free:<br />pros:<br />-good venting system<br />cons:<br />-air kept squeaking in the corners of my babies mouth during feeding<br />-average shaped nipple<br />-faster flow than other slow flow<br /><br />phillips avent<br />pros:<br />-natural shaped nipple with cutouts to make the nipple more pliable<br />cons:<br />-not very good venting system. i had to keep burping during the feeding.<br /><br />lanisoh momma<br />pro:<br />-natural shaped nipple<br />con:<br />-terrible venting system (worst of the bunch). baby was up till 3am with gas pain.<br /><br />i really wanted my baby to like the munchkin bottle the best.  it seemed to have the closest to breastfeeding mechanics of the bunch.",2015-06-18,0.9705882352941176,pacifier,0.0008293661321299878,0.618153169574695
2313,840,US,45982628,R2BIB6QM5DNGTG,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,4,1,1,N,Y,cant beat it for the price.,"not 100% as powerful as my old hair dryer, but its so compact and gets the job done.  My hair feels a lot softer and not burnt, so the lower heat seems to be fine.  Ive only had it a month, so I cant say how long the cord retract works.  For $20, if it lasts a year its better than the competition.  I was looking at other hair dryers, and 10$ more, 20$ more-- didnt seem to be much of a difference.  Not until you go to $100+, and when your comparing a 100$ hair dryer to a 20$ one, the 20$ one is the hairdryer to go with.  Update: retractable cord doesn't always fully retract. Still works fine. I would have liked an easier to clean one but this works. I use my shop vac to demolish the lint in the rear fan. For the price it's still a good bargain.",2015-06-20,1.0,hair_dryer,0.9725474790080593,0.6493819079953778
2314,1231,US,45982628,R2V3XHU02NHJ8P,B002GQMTAK,955015830,"revlon 1875w rectractable cord, fold & go hair dryer",Beauty,1,0,0,N,N,Junk,Junk. Hard to clean and it took a long time to dry. Other retractable hair dryers can be had for about the same price. Started to get a rattling sound inside of it with a burnt smell. lasted under a year.,2015-05-17,0.0,hair_dryer,0.25935386102555424,0.000498900659351981
2315,7393,US,45997282,R23N4EFYU2YJWU,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,Beauty,2,1,1,N,Y,Bonnet tears,"The bonnet tore after three uses so that air flow was impeded.  After the tear, the air would not flow to the top of the bonnet.  I could not find a replacement bonnet when I searched online.",2013-06-28,1.0,hair_dryer,0.9813675983483037,0.010723186992636548
2316,7391,US,45997282,R1OC83Q9FYDY2Z,B0001B86HM,805407843,"conair pro styler bonnet hair dryer, white",Beauty,3,2,2,N,Y,Be Aware,"It has no heat selection, only settings of high or low for air flow.  High almost burns my scalp.  Low works but is slower.  Must open vent at top to make it tolerable on either setting.",2013-06-28,1.0,hair_dryer,0.25935386102555424,0.7513113482431946
2317,9004,us,46029354,r29btkbyb7kphd,b002ud65zo,372479127,"carters keep me dry flannel lap pads, butterfly, 3 pack (discontinued by manufacturer)",baby,4,1,1,n,y,a baby nice to have. put on top of your changing pad cover.,"i don't use this as much as i should, but it works well, especially when i had a tinier baby. i never needed to wash my changing pad cover because i'd have 2 pads on top of it. sometimes, with liquidy poop, you never know!<br /><br />not a baby must have, but nice to have.<br /><br />the pads clean up easily in the washing machine and dry quickly.",2014-08-22,1.0,pacifier,0.6477800106260777,0.9888756963631474
2318,9306,US,46029354,R1ASR7IPW3POPE,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,3,0,0,N,Y,she actually tried and maybe enjoyed once or twice,"I must have gotten a hard mode baby. She never took to a bottle, never took to a sleeping aide, never took to a pacifier. I guess it means I never have to wean her off in the future.<br /><br />This pacifier, she actually tried and maybe enjoyed once or twice. It saved me once during a crying spell in the car seat, which she hates. She calmed down and passed out. I like being able to hand it to her like it's a stuffed animal. It's cute and easy to hold. I just wish she liked it better.",2014-08-06,0.0,pacifier,0.7304853682075558,0.8167540511495289
2319,10651,US,46147805,R2UD5TO27SG053,B00EDKT4UU,449819764,wubbanub infant pacifier - tiger,Baby,5,0,0,N,Y,Great baby item,"These are wonderful. Our child loves them and the attached stuffed animal helped them hold, control, and find the pacifier. We felt it helped with hand eye coordination.",2014-04-03,0.0,pacifier,0.20677444564734665,0.9999751182762754
2320,10650,US,46147805,R2ZNFL6WV6K0Y8,B009YY4PBI,502209492,pacifier - wubbanub infant plush pacifier - turtle,Baby,5,0,0,N,Y,Great baby gift,"These are wonderful. Our child loves them and the attached stuffed animal helped them hold, control, and find the pacifier. We felt it helped with hand eye coordination.",2014-04-03,0.0,pacifier,0.8054760010619606,0.9999751182762754
2321,713,us,46149332,r28434ls4mna62,b001bpzhq0,401348978,sesame street elmo safety spout cover,baby,5,0,0,n,y,great product. i originally brought the blue whale by ...,"great product. i originally brought the blue whale by muchkin but every time i turned my faucet on it kept falling off. i read the reviews on this product and decided to buy it. you really have to push it on because it is a snug fit. it fits perfect on my faucet because i have my shower switch higher. i love this product, going to get it for my other home.",2015-07-31,0.0,pacifier,0.972461374774135,0.5699319860354832
2322,6157,US,46149332,R3Q8XU4H82N2RH,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Y,This product is so great. My baby loves biting on the monkey itself,My daughter loves it !! This product is so great. My baby loves biting on the monkey itself. This also helps keeping the soother in her mouth when she is try to sleep. I am ordering another one.,2014-12-23,0.0,pacifier,0.9820395585890735,0.990499525810349
2323,11427,us,46166002,r13h14w4t2te57,b0033uwt8a,22504307,"jeep universal stroller hook, pack of 2, 360 degree swiveling hooks, installs in seconds, black",baby,5,0,0,n,y,what's not to love!,"these are so easy and so convenient! they hold up very well. a lot of strength for their small size, which is great because it doesn't get in the way of folding up the stroller. 2 pack was nice, i got one on each stroller.",2014-02-06,0.0,pacifier,0.7068374695746569,0.9994837408760503
2324,11432,us,46166002,r20bh72mc18c56,b00188xw26,125534449,oball 4-inch infant  rattle assorted colors (sold as each),baby,5,0,0,n,y,recommended by a professional and a mom,i first came across this when a friend told me her son's ot recommended it as one of the best toys to get your kid. now i'm sold. my little one loves it because it's light and easy to hold for her. it's also great for when you have another slightly older toddler with a love of throwing things as hard as he can and a new baby in the house :) (in other words - it's soft/flexible),2014-02-06,0.0,pacifier,0.9908645682541044,0.9998426311404973
2325,15012,US,46245073,R27CUUQ2YH2W8T,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,"this is the best , even used in hospitals","best ever tho my son now will only take his connected to stuffed animal on his wub a nub they are very worth it and should try , we use the singles as back up in diaper bags and in the bathtub",2013-02-24,0.0,pacifier,0.9147321576359543,0.1765643838915221
2326,13631,US,46245073,R3M9Q7YLUHNG1J,B0028H3ACS,380619977,wubbanub tabby kitten pacifier,Baby,4,0,0,N,Y,kitten,"love the wub a nub but not really fond of stuffing inside the kitty, I like the beanie baby type so frog and cow are my favorite , they are machine washable air dry , hold up well",2013-07-13,0.0,pacifier,0.02161011336971834,0.3788074534122367
2327,15156,US,46245073,RO71ITW23DGD,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Y,omg i dont know how we would have made it without these,the single most used item we have ever gotten for our son we now own 6 of them makes it easier for him to manipulate and gets tons of compliments cuz its just so cute,2013-01-31,0.0,pacifier,0.058659780768384996,0.000529737720570771
2328,6390,US,46256477,R1JFMG3R0YW6DW,B006I1ZMJO,897746518,"baby buddy secure-a-toy, safety strap secures toys, teether, or pacifiers to strollers, highchairs, car seats—adjustable length to keep toys sanitary clean",Baby,5,0,0,N,Y,Five Stars,Great!,2014-12-10,0.0,pacifier,0.25935386102555424,0.6854028387652528
2329,5135,US,46256477,R11L6HC1N84J4D,B00BD9U3TU,898867358,"philips avent bpa free vanilla green soothie pacifier, 0-3 months, 4 pack",Baby,5,0,0,N,Y,Five Stars,Great product!!!!,2015-01-28,0.0,pacifier,0.25935386102555424,0.9967916121401983
2330,12249,us,46297669,rqoeie73esbkc,b000hkgdae,269792659,dr. brown's drying rack,baby,4,0,0,n,y,"great drying rack for any type of bottle, not just dr. brown's","this does the job.  nothing fancy.  simply stack your bottles, nipples, and other baby feeding items on the tray after cleaning.  it is angled back a bit to allow for water to drain properly.  we do not use the tray in a stacked format.  when it is stacked, you cannot get at the lower tray.  we have them sitting side by side to give us twice the space.  perfect.",2013-11-30,0.0,pacifier,0.38283720040238844,0.8098053893148788
2331,12179,us,46297669,r2n9nfm3tj4cye,b0057ecys0,844031020,philips avent electric steam sterilizer,baby,5,0,0,n,y,buy this today if you have an infant.,"one of the best items we have as new parents.  we did not want to have to run an almost empty dishwasher every day to sanitize bottles, nipples, etc.  with this, you fill the bottom with any type of bottle, throw nipples in the top (you can literally throw them in there).  you fill the bottom ring with distilled water, plug it in and press the button on the bottom.  it runs for about 10 minutes at a very high temperature (lots of steam).  turns off automatically.  nice and sterile.",2013-11-30,0.0,pacifier,0.9516147315607711,0.7707363224168559
2332,2225,US,46319057,R14PKCA4LHAXAL,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,N,The only pacifier that my princess will use... so they must be the best.,"These Phillips Avent Soothie Pacifiers were the only kind that my daughter would use. My wife and I received several different kinds from baby showers, but my daughter would just spit them out and fuss even more than before. I don't know what it is about them that she likes so much, but they work wonders for calming her down.<br /><br />I also prefer these over others because of their simple design which makes cleaning and sanitizing easy.<br /><br />FYI: My daughter is 3 months old and we have been using these from week 1. If she changes her preference on pacifiers at any point, I'll be sure to update this review.",2015-05-19,0.0,pacifier,0.5602800362151333,0.8411806864862874
2333,4018,us,46319057,r2l7htotye5jeq,b00ahq0264,809855553,chicco lullaby lx playard,baby,5,22,23,n,n,best option for a bassinet and playard combo,"this has been the perfect bassinet for our baby. my wife and i looked at numerous stand alone bassinets and decided to go with the chicco playard because we could not justify buying an expensive bassinet that we would only use for a few months and we also did not want something cheap. we were a little hesitant to buy this playard because we were unsure of how well it would work as a bassinet, but it has been great. our baby has no problem falling asleep and the little mattress is perfectly comfortable (it is also washable).<br /><br />setup was easy, even though i read several reviews saying it was a pain in the butt. for the most part it was self explanatory and it only takes a few minutes to break down for transporting.<br /><br />the best part of this playard is it's functionality. the changing pad hangs over one side so when the baby needs to be changed, just flip it over and it's ready (it says to buckle the changing pad down, but i don't leave the baby alone so i don't bother). when i'm finished changing the baby, just flip it back over the side and it's out of the way. there are also several very convenient pockets to store diapers, wipes, cream, etc. right below the changing pad area.<br /><br />other great features include the wheels on one side for easy transporting of the unit around the house as well as the night light, vibrations, and music. we are also at ease leaving her in this bassinet because of the mesh all the way around her (no fear of her sufficating when she is able to roll over.<br /><br />i will continue using this for our future children and it will be a great playard when it's no longer needed as a bassinet. i highly recommend this product over any stand alone bassinet. let me also clarify that our baby is sleeping in our room and not her nursery, so there is not a changing table in our room. if you have a changing table in the room your baby will be sleeping in, then this may not be as useful to you as it has been for me.",2015-03-06,0.9565217391304348,pacifier,0.995999393005944,0.9896669842209552
2334,4033,US,46390826,RD69HWLTDTG1U,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,Beauty,1,1,1,N,Y,Don't last any longer than a cheap Conair,"I purchased this blow dryer November 5, 2013. Today is October 14, 2014. The heating element died. I have not dropped or abused this dryer. I expected at this price for it to last longer than a cheap dryer but I am disappointed. I will go back to buying the $20 Conair dryers because other than the price I don't find a difference.",2014-10-15,1.0,hair_dryer,5.179718952345704e-06,0.00033884327291830126
2335,1947,US,46390826,R3W1OOCOX347PB,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,0,0,N,Y,I liked it so much I brought it home and took ...,I purchased this for my vacation home.  I liked it so much I brought it home and took the more expensive dryer I was using at home to my vacation home.,2015-03-17,0.0,hair_dryer,0.8260063130091282,0.08993174486671991
2336,8738,US,46454860,R3982731ERURWZ,B0028H3ACS,380619977,wubbanub tabby kitten pacifier,Baby,5,0,0,N,Y,Five Stars,Love them,2014-08-30,0.0,pacifier,0.25935386102555424,0.010098702796323003
2337,9423,US,46454860,RPFAFGV64DZNF,B009YY4PBI,502209492,pacifier - wubbanub infant plush pacifier - turtle,Baby,5,0,0,N,Y,Five Stars,Great Product,2014-07-28,0.0,pacifier,0.25935386102555424,0.25935386102555424
2338,8988,us,46475980,r31bkrusyott4m,b0052tts2k,264671843,"dr. brown's designed to nourish my dot storage labels, 72-count, colors may vary (discontinued by manufacturer)",baby,2,0,0,n,y,... are difficult to remove from the paper which is annoying.,the labels are difficult to remove from the paper which is annoying.,2014-08-22,0.0,pacifier,0.0002652829841283204,0.0024466633879220595
2339,8938,US,46475980,R3KLEW97LCVMRU,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,giraffe's long neck allows my baby to grab it easily. unfortunately,"giraffe's long neck allows my baby to grab it easily. unfortunately, my baby is a hand/finger sucker rather than a paci sucker. product is good though.",2014-08-22,0.0,pacifier,0.01641183848851301,0.021079670102560604
2340,8986,us,46475980,r1wns2dgyfds43,b000i2q0f4,417944845,"lamaze play & grow take along toy, firefly",baby,4,0,0,n,y,... in his carseat in the car which is very nice but he doesn't like it in other settings,keeps baby occupied when he's in his carseat in the car which is very nice but he doesn't like it in other settings.,2014-08-22,0.0,pacifier,0.0010090016418801142,0.00010906855927039972
2341,6209,US,46550886,R3DI5XJBCP9JOE,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Perfect for a breastfed baby,These are the only pacifier my breastfed baby would take.,2014-12-20,0.0,pacifier,0.6426864039263884,0.007885165564880123
2342,9669,US,46550886,R3LEV4O180G4SJ,B00AHO43BG,667171015,fctry - baby pacifiers,Baby,3,0,0,N,Y,OK,"Waste of money, but funny. Good for a gift maybe. My mom bought it for my new baby bc she thought it was funny. I wouldnt spend $9 on it myself though.",2014-07-12,0.0,pacifier,0.25935386102555424,0.8837316078394412
2343,506,US,46606292,R1I2H7G4RQHKXY,B00B4DCZXM,364399161,"mam newborn start orthodontic pacifier, boy, 0+ months, 2-count",Baby,5,0,1,N,Y,Newborn age pacifier,"For other people interested in purchasing, I was wondering what &#34;0 plus months&#34; meant in the description.  I just received the pacifiers and the box says &#34;Newborn.&#34;  So just FYI for other people interested in purchasing this item.  I had to give it a star rating so I gave it 5, but we actually have to return them.  Didn't want to rate as a 1 since we didn't try them and will just be returning them since the age is too young for us.",2015-08-07,0.0,pacifier,0.9798999545400463,0.030744181153792828
2344,484,US,46606292,R1HMFY39T7W1M8,B004IOE24O,610554685,the first years 2 pack gumdrop infant pacifier,Baby,2,0,0,N,Y,"Newborn pacifier worked well, but Infant pacifier was too hard for baby to suck and keep in mouth","I had bought the newborn GumDrop pacifiers for my baby and decided to change to the Infant size/style recently since he was getting older.  However, I noticed he was spitting out the pacifier a lot and it seemed like he had a hard time sucking on it and keeping it in his mouth.  Eventually I ended up buying the MAM pacifiers, which he keeps in his mouth for forever!  So unfortunately, the infant size/style did not work well with my baby :(",2015-08-08,0.0,pacifier,0.5757248359058277,0.0006678801383380164
2345,509,US,46606292,R2C5LB62ZS98XG,B00EM5CLUQ,849256353,"mam mini-air orthodontic pacifier, boy, 0-6 months, 2-count",Baby,5,1,1,N,Y,4 mo old Son loves these!!,"Just received these today and my son (4 months old) LOVES it!! We originally bought the gumdrops pacifier for him, but he kept spitting them out. As soon as I put this one in his mouth he hasn't spit it out yet! He's been just relaxing and sucking on his new pacifier for probably the past ten minutes (which is a miracle). Great buy!",2015-08-07,1.0,pacifier,0.9284708617194515,0.0003235639418398671
2346,14580,us,46676686,rz2h13jz4lf2x,b00b3vljws,686774932,kerrbear kids - pink zebra print leg warmers,baby,5,0,0,n,y,use these as adult arm warmers :),"i was in a bad accident and my arm had broken, i was in a coma and my arm didn't heal right and brakes can leave body parts extra chilly in cold weather... i don't like having to wear long sleves so i got toddler leg warmers top wear on my arms and they really help!",2013-04-15,0.0,pacifier,0.007405669904206756,0.0003997700292006461
2347,14581,us,46676686,r2p21bkay0n7sm,b005gdvz50,810516979,blueberry coveralls diaper snap,baby,5,1,1,n,y,baby shower gift,my friend plans on cloth diapering her kiddo and i thought these monkeys were adorable so i bought a pair :),2013-04-15,1.0,pacifier,0.870146011910901,0.5146779592175218
2348,16258,us,46763929,r1lx2qt99ojjm1,b007u4v2oc,400650078,"rayshade uv protective stroller shade improves sun protection for strollers, joggers and prams black (discontinued by manufacturer)",baby,4,0,1,n,y,fits any stroller!,"i love this sun shade, i previously had a shade for a specific stroller, was great, other than the velcro on the stroller pulled the mesh, and was continually something i was having to fiddle with when folding and unfolding (as long as my stroller when unfolded) i love how this will fit any stroller! my only tweak would be a separate bag for the shade that could hang off the back of the stroller when not in use.  i think the current pocket storage is a bit fiddly to figure out, and i'm not sure i am even doing it correctly.  but all in all, we love this awning.",2012-08-29,0.0,pacifier,0.2682179611047379,0.880648888182974
2349,17278,US,46763929,R3BOXPZG1DB3P4,B0033WRT9W,934761232,"mam 2 pack trends silicone pacifier, 6 months",Baby,5,0,0,N,Y,Our favorite Binky,"Our daughter came home from the hospital with 2 binkies, and they made life great, till she stopped taking one for about a month and a half.  We tried them again in frustration, but as she was closer to the 6 month range, we tried a mam style i had, and she loves them, and doesn't sleep without it! Shes is a much calmer baby with Binkies!",2011-11-16,0.0,pacifier,0.7476422405979589,0.264645665910939
2350,1020,US,46788444,R1FDL0K30N64ZQ,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Love MAM!,Won't buy any brand but MAM. My son loves them. Love the glow in the dark feature as it makes it easy to find during the middle of the night or during the day if it has fallen under the crib!,2015-07-13,0.0,pacifier,0.6854028387652528,0.9950279366345378
2351,1025,US,46788444,R1UZZMG1KNQ069,B0081ZOV06,473538559,"philips aventbpa free soothie pacifier, 3+ months, green, 2 count",Baby,3,0,0,N,Y,but that's not fair as my sons preference for MAM doesn't mean your child won't like these. MAM is also nice because it comes ..,"My son hates these! He prefers the MAM which is a completely different &#34;type&#34; of pacifier. I would give a 1 star, but that's not fair as my sons preference for MAM doesn't mean your child won't like these. MAM is also nice because it comes with a sterilization case.",2015-07-13,0.0,pacifier,0.00982882312286781,0.10298360450207955
2352,16538,US,46835788,R2SFJNEYJ0I4FQ,B0037UZUR8,137759317,"mam start silicone pacifier, colors may vary, 2-count",Baby,1,1,5,N,N,SAFETY HAZARD!,"My daughter loves these pacifiers but I am going to have to get rid of them. She was dozing happily and screaming the next moment. I rushed over to see what was wrong and found her finger wedged in one of the four holes! I had to pry it off her finger was jammed in there so tight! Her finger was bright red and she was upset for ages. What kind of a design is that!? They know babies with little fingers will be touching the pacifier... So they put baby finger traps on the pacifier?! Awful!<br /><br />Also as others have said, water from washing gets trapped inside the nipple, creating a bacteria risk.",2012-06-22,0.2,pacifier,0.6854028387652528,0.038359367377911804
2353,14979,us,46835788,r3jt745fcyejf4,b008pd2a7a,144898897,bloom fresco chrome contemporary baby highchair frame only - noir / black,baby,5,36,39,n,y,a little clarity,"i wanted to post a helpful review, as when considering this product i was so confused. hopefully i can provide a little clarity here.<br /><br />this high chair is a new model, there was an older version also. what comes in the box is essentially everything except the seat pad and harness. amazon pairs the chair with a seat pad set that i believe was meant for the older version of this chair. there is a little white buckle on the end of the \\crotch strap\\ that will need to be removed, and having done that it all fits together fine. i could not find any other seat pad set.<br />and you do want the set. if this seat is for a baby then you will want to use the small one. i saw mentioned in another review that someone's baby couldn't reach the tray; that is because they were not using the included comfort seat, which is essentially a booster seat for the chair. this comfort seat will only work with the small seat pad. the larger seat pad is for toddlers and older children. you will receive both plus the harness if you order this item: http://www.amazon.com/gp/aw/d/b003oyxvku/ref=mw_dp_sim_ss1?pi=sy125<br /><br />as for my review of the chair itself, i love it! i am not convinced that some other reviews online are not fake negatives by competitors.<br />some have said the chair is heavy and difficult to move. really? i can slide it towards me with one foot. i imagine if you have carpet that's harder but the chair has to have some weight to it simply because of the design. it has to be sturdy.<br />others have said the straps are hard to clean and good gets stuck in the buckles. not so if you're using the harness correctly. the shoulder pads should be low so that they cover the straps and any buckles. the whole seat pad is easy to wipe off.<br /><br />i thought the price was a little high but the chair is quality. it looks like a theme park ride turned bar stool, and i am happy to pay the price if it means i don't have to have another piece of tan or hot pink plastic baby stuff in my life!<br />chances are that most people considering this chair are mainly interested in the aesthetics, and it truly is worth it. is it the best high chair in the world? probably not. is it the best looking? heck yeah!<br /><br />my only negative comments are of course the lack of clarity regarding seat pad options, and the instructions. the instruction book has a wonderful design but the instructions appear to actually go backwards, and the english is terrible. as my husband put it, it reads like \\chinese translated into german translated into swedish and then into english\\ it's really not that bad, but i did struggle with assembly.<br /><br />but it's all together now and my daughter loves it! and that's really the most important thing.stuff in my life!<br />chances are that most people considering this chair are mainly interested in the aesthetics, and it truly is worth it. is it the best high chair in the world? probably not. is it the best looking? heck yeah!<br /><br />my only negative comments are of course the lack of clarity regarding seat pad options, and the instructions. the instruction book has a wonderful design but the instructions appear to actually go backwards, and the english is terrible. as my husband put it, it reads like \\chinese translated into german translated into swedish and then into english\\ it's really not that bad, but i did struggle with assembly.<br /><br />but it's all together now and my daughter loves it! and that's really the most important thing.",2013-02-25,0.9230769230769232,pacifier,0.981022119745232,0.9990739472702683
2354,8896,us,46906183,r33i7kgo08atwj,b006bhsab2,52203997,wubbanub pink bear infant pacifier,baby,5,0,0,n,y,five stars,👍👍,2014-08-25,0.0,pacifier,0.17899553825278597,👍👍
2355,8916,US,46906183,R23XIHVZSLTXH2,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,Five Stars,Super,2014-08-25,0.0,pacifier,0.25935386102555424,0.25935386102555424
2356,13114,US,46907277,RTGP9F2U1HICA,B0047PAHUW,106521272,wubbanub elephant pacifier,Baby,5,0,0,N,Y,My son loves this,My son loves this product and everyone sees it and wants one too. I have a stash of them saved for baby shower gifts!,2013-09-02,0.0,pacifier,0.9899511770415831,0.0029140518426870486
2357,13121,US,46907277,RP7YF8B6RCP45,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,My son loves this,My son loves this product and everyone sees it and wants one too. I have a stash of them saved for baby shower gifts!,2013-09-02,0.0,pacifier,0.9899511770415831,0.0029140518426870486
2358,13116,US,46907277,R4XSFIBW1G19H,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Y,My son loves this,My son loves this product and everyone sees it and wants one too. I have a stash of them saved for baby shower gifts!,2013-09-02,0.0,pacifier,0.9899511770415831,0.0029140518426870486
2359,11821,US,46912494,RIZ3KY8LG788I,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Great Soothie Pacifiers,I love these but hard to find to order sometimes so when I do find them I usually order a few.  These were used in the hospital for my newborn so I figured I would purchase and extra set.  They are such a nice product for babies.  They seem to work out better then other pacifiers.,2014-01-10,0.0,pacifier,0.25935386102555424,0.0450203888430745
2360,11816,US,46912494,R25EZIUKWQQDGV,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,1,2,N,Y,Love the WubbaNub,I love this product for newborns.  If your baby takes a pacifier they can also hold onto something so incase it slips out of there mouths they do not fall on the floor that quickly.  They are easy to clean as well.  They are also very cute!,2014-01-10,0.5,pacifier,0.13352845234073388,0.9978422645657312
2361,12983,US,46912614,R2EWRLV63J3KRE,B0027A5FUQ,515907812,nuby paci cradle pacifier box,Baby,5,0,0,N,Y,love,"works great, love the bright colors and love the split ring on top so it is easy to hook onto a purse or diaper bag!",2013-09-27,0.0,pacifier,0.9914794756248045,0.9998463595243776
2362,12949,US,46912614,R1P5BT8Y8FMQI5,B00AHO5SO2,667171015,fctry - baby pacifiers,Baby,5,0,0,N,Y,love,"came quickly as expected, quality as expected also! so very cute and the mustache reminds me of the little ones great grandpa",2013-10-02,0.0,pacifier,0.9914794756248045,0.9919392599896067
2363,12986,US,46912614,R181CFJE292J3Q,B00579NLIM,831792142,"nuk 2 count sports orthodontic pacifier, sports may vary",Baby,4,0,1,N,Y,fine,"I know it said &#34;sport may vary&#34;...but I thought since all the pictures on the sites showed two different sports and that is how they would be packaged,but we received two soccer balls still high quality pacifier but not what I expected!",2013-09-27,0.0,pacifier,0.9959203317185261,0.6796833015749887
2364,2508,US,46940738,R3H1OF8YJK8R1H,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,N,I love these pacifiers,"I love these pacifiers. My daughter has been using them since her first day of life and will refuse any of the traditionally shaped pacifiers. They are a little difficult to keep in their mouth for the first few weeks of life, but I prefer them over traditional binkies.",2015-05-06,0.0,pacifier,0.9878982752770397,0.633848599483736
2365,2496,US,46940738,R3I2EP0S7IQZ02,B005QPE0W8,343148814,the first years gumdrop newborn pacifier,Baby,4,0,0,N,Y,"I like them, but my 5 month old doesn't care ...","I like them, but my 5 month old doesn't care for the texture. It's not matte like she's used to.",2015-05-08,0.0,pacifier,0.002118760349780726,3.546840948628616e-07
2366,11720,US,46942215,RRQ1CYKTER09L,B0017I79X0,148951957,gerber natural flex silicone pacifier 2/ pk - pink and green,Baby,2,0,0,N,Y,"Good design, but baby doesnt agree","I thought these would do the trick for my picky breastfed baby, but nope! That being said, I like the design of these the best out of any I've tried so far.",2014-01-14,0.0,pacifier,0.6725646127973386,0.00020994088588180006
